id_tweet,text_tweet,main_category
1042569852680994817,"it happen onli japan west region the other region which i m use are work well",01
1042570722277711872,"i sent a dm to just now thx",49
1042582145129046021,"hey is there someth go on with dn server in australia east southeast resolut ha been veri flaki thi morn i ve been get sporad timeout alert all morn",25
1042588908310024194,"i m also see thi our api ha been intermitt unavail sinc approxim 0am nzdt support request id",25
1042589746445213696,"is someth go on with the sea dn at the moment support case",25
1042593851888881671,"i m access it through the latest browser chrome firefox i m not say there is someth wrong with the site function i m simpli say the choic of font size is not optim make them slightli larger so those of us with less than 20 vision can read it",25
1042603769962229760,"ani known issu on ak in us east tri to deploy a cluster and take age min still show as deploy",25
1042606753345527808,"okay final finish after min that is a long time",214
1042609646026973185,"sure will do what is the averag time to have seen for three node cluster in us east",313
1042612857655844864,thank,01
1042614733193396224,"pleas let us know if you are still have ani issu pleas reach out at askcosmosdb com thank",316
1042615514202222592,"pleas connect with us at askcosmosdb com we will help thank",316
1042615900258496514,"aztechhelp i am unabl to access my azur vm through rdp i have open the rdp port howev still unabl to access it ani idea whi thank in advanc",25
1042619224026279936,"pleas let us know if you are still encount thi problem pleas reach out to us at askcosmosdb com and we will help thank",316
1042632508595204096,"tri to reach out sinc yesterday as jt is an emerg and still no contact",015
1042641164992753664,"re free tier azur subscript i ve read the price qa but could you pleas confirm even tho in free servic for month each monthli esourc is unlik to exceed it limit whi have accumul month to date amount if they are not actual charg",313
1042676211141566465,"where can i get a comprehens guid on what m bill mean im realli struggl to get how i m spend close to r1500 for servic which are flag on the basic and free tier",313
1042680329994153984,"hello i have appli for ak window contain privat preview via email day ago and still did not receiv ani feedback is there ani other way to jump in it could be critic for my compani",24
1042680605492867072,"whi are we be throttl daili on azur devop now our usag ha not chang and sinc thi week we are daili get thi warn it is annoy",24
1042684326255714306,"aztechhelp i m fulli awar of that you conduct azur mainten activ howev now i now have notic that you conduct these even dure daytim which realli impact the user activ neg should not you do these onli dure night",24
1042686320081072129,"thank you so much for thi so one down two to go as a follow up to thi doe delet the log in log analyt also delet the run histori for the logic app and the monitor log for azur function or do i need separ configur for those",313
1042688656039981056,"hi just seen the blog post about immut storag for azur storag blob how would thi work for gdpr right to erasur doe the financi requir of audit win and henc not need to be remov just curiou",313
1042692097659158528,"hey ani chanc that the document limit for free tier azuresearch be rais to k or k the exist k limit is veri restrict tri to index k row in my sql tabl and cost of next tier basic is 70 month",26
1042694602627538944,"thank i ve ad vote to thi exist request",49
1042696984690348032,"hi again your eert advic me to contact support but how do i contact support without a support plan and without a activ subscript",313
1042701950448484352,"answer in dm thank team",49
1042702653611036675,"i have upgrad a client on stage site they need to test a report servic but site need to be secur how can i use the product ssl with the stage url",313
1042705613283893248,"stream analyt support underscor in input also state here howev in the queri editor input name with underscor are not recogn what is wrong here are the input valid and the doc wrong",25
1042706196879298565,"we recogn that after a creation of a slot from a java configur webapp the java option are not configur in the slot sinc yesterday is thi a bug or a featur",25
1042715535224578048,"aztechhelp the vm agent is either unavail or not instal which may prevent vmaccess from run when i check extens some detail about the instal extens are unavail thi can occur when the virtual machin is stop or the agent is",25
1042729831216160768,"aztechhelp we are have a ransomwar attack and our busi critic backup have been mark for delet in azur i need to stop thi now i have start a support option in our portal",25
1042730711130812419,"hi we will let look into it thank",49
1042731706011279360,"thank i am guess it is just becaus the servic is in preview",49
1042734028418416641,"hi can have a look at your question thank",01
1042738815222378496,"i have a ticket rais and am wait for it to be resolv it is more about the ui of the quota request not have dsv2 and dsv3 in the list at all",13
1042739377506582529,"aztechhelp i m suffer from vs2017 build agent hang in the test it state start test and then noth happen after minut the build is cancel upto yesterday afternoon everyth wa run fine",25
1042739867829059585,"what link",49
1042744109570707456,"aztechhelp i would like to add new user to the azur rhel can you kindli help",313
1042744961492504577,"are you use traffic manag if not have you follow all the step need for configur the custom domain",317
1042753476369903616,"is there anyon out there to take care of repli to it is been a month alreadi",24
1042772230156038145,"i ve got a user that can not login to an azur ad enterpris applic even though other user s from the same organ can none are in my azur ad but the error say the user ha to be in my azuread to work ani thought help",25
1042773576766685184,"there ha not been ani from my organ the applic the user is from anoth o365 tenant and there should not have been ani chang but i can not be absolut sure",316
1042773989972688900,"i have a request id and a correl id if you can follow me i can dm those over",49
1042774136966324224,"aztechhelp delet classic alert from azur insight it is still send out email notif even though it doe not exist anymor",25
1042774907455791104,"i can not do anyth list in that guid the user is not in my ad tenant i have over other user from the same tenant who are abl to access thing just fine",25
1042775981235335173,"team i need to rais prioriti in the case pleas detail on direct",49
1042776251864412160,"thi is a multi tenant applic i wrote the applic a user from anoth tenant is access it",49
1042776821106913281,"just sent un the direct",49
1042777187668119557,done,49
1042779037209382913,"you do realiz that thi is like to take week and lose me a custom becaus it sign on to my applic they view it as my issu i can not just throw that over the fenc to them",015
1042791599795785729,"maxwel if your azur account were align with a microsoft cloud partner you can use their partner level support it is free you just put their partner code in your azur portal contact code author at for more inform",317
1042791632955957248,"maxwel if your azur account were align with a microsoft cloud partner you can use their partner level support it is free you just put their partner code in your azur portal contact code author at for more inform",317
1042791894403751937,"edu if your azur account were align with a microsoft cloud partner you can use their partner level support it is free you just put their partner code in your azur portal contact code author at for more inform",317
1042792441823285248,"henrik if your azur account were align with a microsoft cloud partner you can use their partner level support subscript it is free you just put their partner code in your azur portal contact code author for more info thi would solv ur problem",317
1042795098864406529,"i ve not use traffic manag as far as i know i did configur a public ip and a custom dn name i m tri to direct traffic to which render when i rdp into the server but my custom dn url throw http",313
1042795542399655936,"hey matthew if you do not alreadi have your azur account regist with a microsoft cloud partner you can util their partner level support it is free to pair with one and we just happen to also be in dfw contact us at for more info",317
1042805722403299328,"our app are core applic client and server web applic host in cloud foundri which is run insid of stack trace attach thi start happen thi week even for app which have had no code chang",25
1042808115236884482,"azhelp is outlook connect to exchang onlin block on an azur vm",25
1042808819565428741,"outlook just refus to connect to exchang onlin whilst run on an azur vm authent detail are correct domain is configur with correct auto discov set etc work fine liter everywher els bar an azur vm",25
1042819705352998915,"azhelp are there ani problem with the azur support at the moment i open a realli urgent sever a ticket and eect as promis the repons within one hour i heard noth hour later",24
1042821246642278400,"ha anyon notic azur analyt not have ani data in the last few day mayb it is just us sqlhelp",25
1042824474742153219,"thank for the link i read it but i do not understand how i can use the specifi tool with azur function can you provid guidanc how for exampl i can use ngen with azur function",313
1042826681742970880,"i got in touch with earlier today who solv my problem veri promptli so you can close thi ticket good job azur guy",01
1042831420991758336,"we will definit look at it can you share the applic detail a github issu with the inform request there would be perfect",37
1042839247596736512,"tri to brows in the object of the bd return lock request time out period exceed microsoft sql server error some queri work but other like select from inform schema tabl never finish run",25
1042840075715977220,"ani updat here",211
1042840799858311168,"link to kusto document seem to have broken follow link is mention in follow page when log in to gt redirect to it throw error error",25
1042841402722447361,"aztechhelp how to enabl direct x on the server",313
1042841745543835648,"it appear to have stop either collect or display data 18 2018 00 cst us noth sinc then",25
1042844970275823617,"are not run on consumpt plan suppos to max out at minut we are charg for a massiv amount of execut run up to hour per event grid trigger we have been bill x our normal amount for the same number of request ouch",313
1042846546373607425,"play around with app servic and i need a db sql free tier say it will switch over in null day is there a permen free teir for dev purpos",313
1042850096398913538,"thank you the subcript wa enabl how do i chang the new subscript in virtual mechan servic azur",313
1042855262367956992,"pleas find the screenshot",49
1042860743081771008,"ye it fail in all the browser after ask me consent to read my user profil via azur ad author prompt i am now think it is fail to author me to access thi document resourc instead of show a clear error messag the site fail with that page",25
1042862012588584960,"do you work from dropbox or someth similar if so paus the sync and tri publish again",37
1042864939684311040,"here s the doc i m use re elast db job",211
1042865179233542145,"it is azuresqlanalyt in preview",316
1042871770506772485,"and yet we are invoic for function run way way past minut imagin bee bill for 000 invoc get stuck for 15 hour do noth",24
1042874075440398338,"ye thank had alreadi done that now wait for support technician to confirm data in applic insight",01
1042892814005231617,"azhelp my pay as you go plan keep increas everyday by 4rm due to databas that is alway ideal for as mani day i even delet the databas but still some charg of 21rm wa charg pleas what is wrong with my account",313
1042899347346612224,"i can not manag my firewal set on a sql databas and it is not allow connect from previous allow ip is there a known outag",25
1042900409810083840,"i do not know where to go after click the link pleas elain",13
1042900663351631872,"thank i got to the bottom of it in the end think i post somewher in thi thread it wa the proxi issu that had crept into the latest runtim releas pin back to an old version for now",49
1042901336008937472,"aztechhelp i can not stop nu virtual machin it show a network alloc error",25
1042902260156645377,"okay thank",01
1042902409901748227,"perfect thank",01
1042904946880983041,"not actual my countri wa not list mayb due to sanction",316
1042910637410541568,"an engin ha token the case thank you my next issu is migrat domain websit and databas from my vp to azur i would like some gener advic for exampl how i would handl mx email manag",313
1042914213545402369,"thank you i will check it out",01
1042994093524045824,"can we creat custom model for ocr use custom comput vision classifi",313
1042998575012040704,"hey your compani is host thi content via which i am at least sure is against your term of servic is thi the kind of content that microsoft can be proud of",015
1042999036813266944,"check on thi",49
1043007281661505542,"azhelp fastai",49
1043007832579235841,"azhelp face issu in open jupyt noteook after instal fastai on ubuntu 4 vm",25
1043008174335246337,"aztechhelp the dark navi blue theme in azur seem to be broken it doe not save or show properli in my browser anymor ani idea whi",25
1043010595073585156,"sometim i get the dark blue colour on the left navbar to show ani chang i make to the theme and appli do not persist when i refresh",25
1043012263651627010,"azur portal free subscript eir and i receiv a review form can onli fill it in after ad a credit card that is no review for you that is just plain stupid",13
1043013095805743104,"i ve just tri to clear all cach cooki for anyth contain the word azur",316
1043017133154652160,"our apolog the fix for thi wa deploy earlier today pleas clear cach refresh sometim old instanc of data elor get cach in the portal ifram yet to fix that",317
1043018205889888256,"azhelp hi i forgot the password of my azur vm and i can not rdp to the vm now i tri to reset password from the azur portal but no luck your support will realli help to me",313
1043020561142562816,"make use of the app servic alway on featur",12
1043022896325570561,"thank i will check it out",01
1043026552349286400,"hello all our webjob on one app servic plan are down and are unabl to start again it is sinc 20 2018 50 utc",25
1043032461741965314,"thank you i will",01
1043038095803908096,"for appear azur certif exam in india can you pleas provid a proper justif what about peopl who are not have pan passport or drive licens they are not suppos to appear for exam 2 2",24
1043042176618250240,"hi thank you for the immedi respons vm ha report a failur when process extens enablevmaccess error messag vmaccess extens doe not support domain control thi is the messag i got",25
1043046332414418944,"okay sure i will let you know thank you",01
1043052581914902528,"your virtual machin reserv instanc purchas wa unsuccess an error occur while process your request pleas retri the oper or contact azur support tri it sever time in differ browser pleas solv thi issu",25
1043059278771367936,"thank but my azur setup is good wa just giggl at the translat",01
1043060713986686976,"back in the day and possibl even today office365 use to state in sweet finnish yournam sinä olet tärkeä which directli translat to yournam you are special",26
1043065764830269441,"hi there i tri abov link and it seem that thi solut doe not support with the vm that have a domain control so thi did not help me so how can i reset the password and rdp to the vm",26
1043066327731187712,"i have a domain on godaddi and a webapp link to the domain now i want to add a subdomain and link it to anoth webapp whenev i type the subdomain url it redirect me correctli but the url is the azur url how to solv thi",313
1043073312962818054,"it onli show me thi error provisioningst fail networkinginternaloperationerror i tri stop restart and redepli but alway get thi messag",25
1043078660226514944,"hi how can i chang my secur contact detail after they have been provid via the secur advisor as describ here i can not find thi dialog anywher in azur portal anymor",313
1043083172982874113,"okay i will tri thi and let you know thank you",01
1043089111387660288,"aztechhelp i have configur issu with a vpn connexion to my local network i wa use a classic vpn and i am not abl to recreat it",26
1043097372375621632,"it work thank a lot",01
1043097651183607808,"acut he is tri to use azur platform and due to sanction he can not provid ani payment inform i wa wonder is there ani way to skip thi step as far as i know he is an entrepreneur and do great job to make a chang in peopl life cc",26
1043102353480720384,"what are the more obviou reason for a net webapp to misbehav when deploy to app servic vs run on a vm we are see constant respons time increas per request work perfectli local and deploy to ii on a vm",313
1043114197259878400,"the phase1 negoci work fine the log are ok but the phace is not ok should i match the azur adress space or the multipl azur subnet subnet",26
1043115391273324544,"i have a second question probabl veri simpl how to be sure the virtual network i built is connect to my network with vm have i to use the same locat have i to use the same resourc group",313
1043116204016259072,"hi i have an azur sql datawarehous i made a power bi report on it with the latest power bi desktop i tri to convert it to azur analysi servic via the web eerienc i get azur analysi server databas support onli compatibilitylevel or higher ani idea",26
1043119586772742144,"i see thank but in thi case i am not creat a tabular project i am tri to creat a tabular model by import it from power bi desktop in the web design preview should not it automat import it at the level i do not think i can set the level there",26
1043120253507522561,"hi there still no luck with ani of thi how i can solv thi guy",49
1043121821762158592,"ani issu note with azur search index amp index index is not run even after manual start via portal api call to creat an index index amp data sourc are also fire slowli connect",214
1043123199905591296,"hi is it microsoft that instal the microsoft monitor agent on my azur vm",313
1043124137043132416,"i am do some test provis azur vm with ansibl and instal splunk on it sinc today i see the monitor agent in the control pannel is it me or you",13
1043124674484420608,"here s the link to my post regard elast job i assum that wa the question you intend me to ask",313
1043126101478961152,"thank i ask it at",49
1043126374632972289,"ok thank",01
1043129056495980545,"thank you veri much for your support",01
1043129085080285186,"hello azur my profil is pipejomi com i made a payment of 29 last month my current cost is 4 47 i want to confirm if i will be pay onli 4 47 thi month or anoth 29 thank",313
1043129972473454592,"thank we are not see ani alert on the azur statu page us east so we are rather alarm pleas let me know if there is ani info you need",24
1043131088225361920,"hello dear team do you have ani exampl regard how to transfer data from ani plc sensor siemen s7 for exampl to microsoft azur thank you in advanc",313
1043132812923219969,"we need to visual the data from the sensor we are think about an iot hub in the microsoft azur cloud",313
1043134419542917120,"aztechhelp ad a web app bot with cortana bind after some week i decid to start from scratch delet the web app bot and start over again howev my new bot is not abl to use the same invoc name as the old one which doe not exist anymor",26
1043136469307543553,"can i just clarifi thi fv2 seri in linux virtual machin price page fsv2 seri in linux vm document and support premium storag",313
1043139078416416768,"i creat two new azur signalr hub thi morn one for test one for the live system i ve been use the test one all morn but when i look at both the live hub and the test hub they both show the same activ but i have not connect to the live hub",12
1043142430583910400,"azhelp what happen with azur subscript from the bizspark program when the program finish ani step need to keep them in product seamlessli",015
1043146076142927873,"is it possibl to assign static ip from one azur vm to a new azur vm",26
1043147003100835841,"final found it secur center gt secur polici gt lt your subscript gt gt edit set gt email notif thank for rubber duck that with me",49
1043148662203928576,"i want to move a public static ip from one vm to anoth vm within same resourc group",313
1043148687168430083,"azhelp how do i openen an account in your german cloud look for app servic and sql databas websit say you need a seper account but offer no option to open one pleas help",313
1043157648965816326,"azhelp how to minim latenc between azur app servic and azur sql databas besid put both on the same region",214
1043164060475371522,"i did that yesterday but i did not receiv ani answer yet here is the link",24
1043187006979891201,"i accid purchas thi develop support plan while creat the account there wa no warn or as such that you will be charg inr for that and money got deduct from my account i want to cancel thi and want my money back pleas help me with thi",313
1043187241504464896,"hi i m in mexico and would like to know if it possibl to get an invoic for tax when get your servic",26
1043189264463224832,"azhelp our nonprofit sponsorship eir the volunt who manag azur account is part time amp ha not check the bill post eiri can you pl extend the sponsorship for anoth year the bill are gt total it budget",313
1043190455498768384,"ok will do i tri is that not manag anymor",316
1043198997735854080,"we are but app still encount 30 second to minut wake up time if they have not been access in minut or so",316
1043205475465134081,"i cancel my azur bi in juli and i got an uneect 500 credit card debit today steve blesson com i need answer pleas and stop bill me",015
1043208443103010817,"i got an uneect 500 credit card debit oper today month after i cancel my azur account in juli steve blesson com my account pleas give me answer and reimburs thank",015
1043210692877320192,"whi would you give me canadian provinc to pick from if i ve request to be charg in mxn fail cc",015
1043212360989605888,"hi anirud just saw your messag i m go to take thi info to our team and figur out what is happen with your account",49
1043219867871137792,"aztechhelp i need to submit a support ticket urgent regard cognit servic issu i just upgrad to the develop plan and it still will not allow me submit the issu veri frustrat email on account is eweav com",015
1043219904726528000,"check out a roadmap updat in brk3060 session at msignit that address thi i will share it on thi thread onc the session is complet thank for the question amp forev motiv us to improv",214
1043225970726055937,"sorri to hear you have been have issu michael should be abl to step in and help",316
1043226189551284224,"okay i seem to have kill it again eg on everyth hang tri to instal basemap i interrupt and then call conda die too",24
1043231046119112704,"azhelp diabet problem hello i have an urgent problem with my son azul portal it doe not accept my valid credit card as a payment method we use azul portal to check hi diabet can you asist me now pleas",24
1043231586970488837,"hello our friend should be abl to sort that out for you",316
1043239526477574144,"azhelp i have two quick question on azur ahub option and non prod machin",313
1043245322661777408,"phish anoth phish page on locat at hx osmicr azurewebsit net",49
1043261561043865600,"i will tri that way too",49
1043271056621010944,"aztechhelp i have been tri to migrat an msa integr to an aad integr account follow the direct on the site and noth seem to work where can get support commun support ha not help so far",313
1043276124917252096,"i m follow",49
1043276516044550144,"the organ is alreadi own by an unrel msa account and i creat a new aad account just to attempt to get the organ into aad everi time i tri to connect with the new aad account via the invit link it prompt me to creat a live msa account",13
1043276775470641159,"also tri to use my person aad account with admin access and sinc it wa associ with an msa account i cancel thi week it seem to want me to reactiv my old msa account",316
1043283658747142144,"are you there dm s are not work",49
1043284473658400770,"i repli to your dm pleas confirm you receiv it there is a problem on twitter with dm s afaik",49
1043289853675413504,"i wa follow the step from",49
1043294103084179457,"aztechhelp hi i creat a vp a year ago now i want that ip assign to be reserv and move to anoth vp it is possibl",26
1043311064572518400,"dear and can we enabl hardwar back mfa that would be a great featur instead of log in to differ account to re set up my authent app pleas and thank you",26
1043320500565364736,"pro tip do not leav unus cosmodb instanc run for month or you will have a veri big bill thank you for the help and refund",015
1043382809006501888,"ye there is no orcl linux on the list",316
1043413771283259392,"can you help",49
1043413896227422208,"no succ unfortun thank anyway",01
1043417046019727362,"that would be nice",49
1043446119219556357,"is there a way to limit the number of simultan event in the event grid one a given limit reach queue them and launch them when below treshold azhelp",26
1043461548633677824,"no start to but then saw i could contact you here i onli have support for bill issu is there a way for me to report it",26
1043463465917136898,"aztechhelp is there ani way to see which rule of the autoscal ha gener a scale event i suspect there is someth wrong on the autoscal of my cloud servic",316
1043470932109492225,"found that vm creation blade ha been revert back hope it will come back with the fix",49
1043472219987496961,"azhelp i do not have ani subscript i do not know whi your indian team tri to charg my card",24
1043473661087371264,"ye thank the run histori doe not give the inform i m ask for inde run histori onli list scale event without give ani inform on the rule that trigger the scale itself",26
1043473757350907905,"aztechhelp hi i would like to know how one can join an azur server vm to an offic domain which run on azur ad how would you alter the offic aad to connect to your azur servic vnet ani suggest or pointer would be highli appreci",313
1043476167804768263,"hi i would like to know how one can join an azur server vm to an offic domain which run on azur ad how would you alter the offic aad to connect to your azur servic vnet ani suggest or pointer would be highli appreci",313
1043533745335209984,"previou report wa email to abus i guess you guy no longer monitor that thi one is now xr344868 but the abus ha been go on sinc august for us longer for other accord to abuseipdb",49
1043540953670344704,"azhelp is there an exact time when the outbound ip address will chang i use a servic that requir a token base on a set of ip address but i can onli specifi so not the current and new one",313
1043566095888801792,"do you publish checksum of virtual machin imag host on azur marketplac",26
1043580207565803525,"hey if i have a vm that is dealloc with no reserv ip do i still get charg",313
1043581380691673088,"thank you so doe that mean if a vm is use a hdd for exampl with some data it will still not be charg",313
1043585596332158977,"ah thank that clear thing up appreci the assist",01
1043586001791328256,"one more thing as someon who ha use azur befor the free tier came in for certain resourc would i be elig for it",313
1043588306078982145,"thank na will do cheer",01
1043607278421778432,"hi it is newli provis on friday",49
1043607365315104769,"it is work befor with same config which is odd",316
1043608024814903296,"yeah there were two",49
1043620310413664257,"i got an alert mail say prevent servic interrupt by modifi your assign ip address for app servic resourc by septemb appar the outgo ip address are go to chang i use an api where i have to whitelist the ip address connect to it",313
1043620430744039424,"but i can onli specifi address while the instruct at tell me i should configur the current one the new one in total so i will be forc to do it the moment they chang in order to have no servic interrupt",313
1043629882260054016,"azhelp i accid sign up to subscript i think when i wa tri to set up a free trial and have been charg a lot of money for a servic i do not use",24
1043629993195134976,"azhelp can you pleas check my account and cancel anyth if it exist im veri upset over thi and i am wonder if it would be possibl to get a refund as i have not use the servic at all thank siobhan hay",015
1043631074717384704,"just sent",49
1043633624250105856,"it look like a number of the resourc which i have in the region are eerienc timeout and high latenc mostli s i also check for resourc which are eerienc issu unknown statu health and they all seem to be in the west us area",214
1043649554124603392,"hey it is work now i think it is a propag issu with the cdn where the solut is to wait thank anyway",01
1043784930944315393,"azhelp hi me azur free acount ha been cancel after one month is it possibl to recov it",26
1043797698523148288,"aztechhelp we seem to have creat new client on area where you set firewal for sql databas can you advis how we can set thi up correctli to avoid have to add a client each time ip address chang",313
1043817767583903745,"is azurefirewal in ga",26
1043828906837647365,"azhelp my subscript is not pay as you go 95d38343 95af 410b 8e70 77e9c17e6537 i have had my account cancel all of a sudden and i can not reactiv it can you pl help me either move into anoth appropri subscript or reactiv my current subscriptio",313
1043840362975043586,"incorpor multiplay to my toy directx12 home project with signalr on the right is a veri old henc the low fp thank signalr folk for help on signalr in c signalr directx collisiodetect",49
1043844116574920704,"hey featur request would be good to have an option to spread out the charg against a long term purchas say a domain name or an app servic certif over a number of month rather than have it all bill in one shot",26
1043844230651752450,"not realli it is an eress js app with socket up on it",316
1043858844445798400,"not help as we do not have a support plan and i can not submit a ticket without it what is the point of the twitter interact",24
1043878047118708736,"aztechhelp is there no way to add an azur secur group as an analysi servic admin",26
1043896208140509185,"aztechhelp if i accident delet a mobil app how can i restor it",313
1043904114617470976,"ugh look like i did not have backup enabl is there ani other way",313
1043938124521336832,"locat southeast asia subscript chang visual studio enterpris bizspark subscript id acb349 1db1 4df8 856b 255c7036b296",49
1043939263048429568,"thankyou veri much",01
1043940505506131968,"where i can submit thi",313
1043941821842305024,hello,49
1043942493157392384,"i can not",49
1043942708354605056,"also thi is an anoth subscript",49
1043973197161525250,"i opt to recreat the server and push out an app updat usual the forum post take a while and my app servic wa a migrat older model thi allow me to updat it even though user had some downtim from server connect but noth that would break the app",317
1044015665835696129,"and i am also wonder can i activ the disabl subscript",313
1044027955091890176,"can you tell me how to activ the subscript it is urgent",313
1044040299469660160,"can you tell me how to submit a free support request to the subscript manag team as i tri a lot of method the onli way i can reach your support team is from twitter it is you thank",313
1044046176155164672,"can you tell me how to submit a free support request to the subscript manag team as i tri a lot of method the onli way i can reach your support team is from twitter it is you it look veri hard to contact azur support thank you",313
1044050976292982785,"aztechhelp qnamak tester recogn fuzzi question but bot connect with the same qnakb doe not do you know whi thank",313
1044105336536420352,"just after tweet i found the reason i have a lot of differ subscript and for some reason the subscript i wa work on wa not in the global subscript filter ad it there solv the issu thank for respond",01
1044124996505882624,"are not index document suppos to be return when navig to root and subfold i m talk about storag and static websit preview work with root but subfold f5 return cc",313
1044146602091393025,done,49
1044159080661745665,"b2b customereeri is catch up but still ha a long way to go cx",214
1044166011883335681,"can a datadr ntf from an server be attach to a server ani differ between the ntf version from to ani issu",313
1044169258467512325,"so nif in window server is compat attach to a window server server",313
1044179234963492865,"azhelp azur support request page take a lot of time to load also creat new support request take so much time",24
1044179904743370752,"what if we delet rg by mistak is there ani way to recov delet rg",313
1044181952213995522,"hi is it possibl to upgrad a storag account associ with a storsimpl devic from v1 to v2 with no downtim can be also convert from lr to gr thank",26
1044182789799710720,"hi i m run a poc in order to prove azur can work better than aws but am fail at the first hurdl when tri to join machin to the azuread i m get the referenc account is current lock out when tri but is new account do you have ani idea",37
1044185469821554688,"is it not possibl to creat sql databas in north europ it list on sever azur doc page as avail product",26
1044185782657921024,"thank i have is there not technic chat function at the moment",26
1044187809903517696,"for some reason i just had to wait for about minut and then i got an ip again",24
1044188510180315136,"that is great thank",01
1044189650762563584,"there is not but there is the rest azur slack team which you can sign up for at where there are mvp s and comun member there that can help with these kind of qs",49
1044190859535757317,"plu like the forum post as these can be link back to for other as well as show in search which make a lot of sens from a suppiort perspect from their view but definit join the slack team as there is lot of help peopl in there like me",49
1044197826606043136,"aztechhelp is bcp the fastest way to send a local dat file to my azur sql databas the file rang from gb up to gb",26
1044200177613979648,"creat a support case thank you so much for guid me realli hope for someth good would love to learn the new cognit servic support case id",01
1044209190171021317,"aztechhelp kubernet servic deploy use commandlin tool servic work as eect but the view kubernet dashboard doe not show a deploy or anyth els but the manag node",13
1044210909030350848,"aztechhelp hey how i clear my devic on the azur notif hub",313
1044211972114448384,"chrome and firefox the page is shown but no workload are display due to the servic is up and run there should be one deploy",13
1044212111902212096,"thank a lot",01
1044213459737612288,"brilliant thank for the quick respons",01
1044214851034386432,"so ani idea when nuget packag will support net core v2 1 current you can not use thi in a app windowshttp",26
1044219749792714752,"aztechhelp tri out azur file sync to duplic file to from an on premis server it seem that chang made on the server are push into the file share but chang made to the file share over an api are not push to the server",313
1044219848841154563,"hmmm notic you updat the cosmosdb nuget packag pretti quickli to support v2 1 but not the much cheaper tabl storag",015
1044221819295866880,pleas,49
1044222312889954310,"i want to remov the old payment method even though i alreadi ad a new one i can not",313
1044223731315470337,"aztechhelp i have ind run that wa recommend by azur they have been run for over hour how do i cancel them",313
1044232931051397121,"aztechhelp hello is it possibl to increas the size of the ram",26
1044239340040269827,"thank let me know what they say",01
1044243238570389510,"how i ve tri but it say i need to have a paid support plan",313
1044243793782951936,"sorri abl to log thi time",49
1044244570974773250,"i am look to use to build my next project howev there is a resourc that is behind a firewal that azur devop will need can i run my own build agent behind that firewal get the build machin ip rang for whitelist use a vpn",313
1044251891968987136,"azhelp good morn i need guidanc on the correct way to configur the proper use of ram and server processor azur databas for postgresql that is consist with the databas of the compani could be contact by phone",313
1044252390357168128,"thi is to indic that the nameserv are fqdn if the trail dot is not suppli some registrar may treat the ns as rel server name and append the zone name to it",317
1044252871615811584,"hi colin our friend should be abl to help",316
1044253311338110976,"i ve been wait for a respons to my open ticket support request id118091819032742 for over a week what give",49
1044254118670479361,"hey there got a phish today that link back to a cred phish run on your site link to the cred phish site use onedr to host the pdf pdf contain thi link",317
1044255088821391366,"that would be fantast yo let us do thi super excit about thi new servic it is what i wa look for when i built out our remoteapp solut that is overli complic for what we need thi would solv it all and at what i assum would be a less",012
1044255804944265217,"hi ye on linux maco or window depend on your situat you may not need a vpn becaus azur pipelin will not need access to your network the agent listen on a queue for job to process",317
1044258737320390656,"azhelp use azur servic bu requir client to open ip 8 plu port in order to commun back to our servic bu is thi correct",313
1044261091705008128,"still have not heard anyth more on thi issu",25
1044262913652019200,"with imag",49
1044272053052825600,"is there a good contact for servic fabric arm templat question we are tri to use an azur manag applic to spin up a servic fabric key vault combin but arm doe not look to support thi",37
1044275723677126656,"aztechhelp i did not realiz a vm s ip wa dynam and it chang i have updat it to be static is it possibl to get the old ip back",26
1044299573349548032,"send you a dm",49
1044302282710568962,storag,49
1044304425836269568,"is it possibl to disabl weak cipher on app servic web app",26
1044308228237135874,"thank fyi i use for scan",01
1044310598799036416,"thank for the respons but these are not rc4 cipher exampl tl rsa with ae 256 gcm sha384",316
1044310782111084545,"ye tri all that been a week and a half now give or take last instanc took a few day but eventu went tri a remov azurermresourcegroup forc now",317
1044322094711025664,"azhelp i would like to map my azur server as a network drive on sever pc what is the best resourc for learn how to do thi",313
1044333037369118721,"hi ani answer",49
1045361365815349256,"thank just done see",01
1045378071967088640,"when i use the bin function for count segment of time in analyt is there a way to includ a count of for each time period i m tire of these graph that have odd trend line becaus of long skip in time",26
1045381227618979840,"hello team is it possibl to have dev test environ on the same vnet and firewal as prod env thi will help us to move from dev test to live",26
1045385402872344576,"azhelp hey guy anyon around that can give me a quick hand",313
1045385455968165895,"i will be deploy sql db on a paa servic in azur",12
1045385838543155201,"hi i am tri to put togeth a diagram for an articl on microservic and want to show they can commun with azur servic is there an offici imag repositori for thi type of thing cheer",313
1045385878351368193,"great thank you",01
1045387095890702343,"hi soren pleas reach out to for help",49
1045389087979581441,"i will tri it out onc i get off of work thank you",01
1045390451555983360,"the follow is document all letter in a contain name must be lowercas",317
1045391386298789889,"thank for the quick respons can i just use imag from the variou websit then i m concern about copyright infring and want to get clarif",313
1045392096100843521,"could do with a bit more context your question to doe not say what you mean by microservic that is quit a gener term",313
1045392183770124288,"thank but you will see from the comment at the stackoverflow post i creat at your request that i am be told that i should have ignor you and that the post is off topic who is right here pleas",37
